 ,Id,Location,Area,Region,Number_of_Rooms,House_Type,House_Price,isSold,Sold_Date,Distance_from_City_inMiles,Seller,PostalCode,Number_of_Bedrooms,Number_of_Bathrooms,Number_of_CarParkings,_of_Land_inMeters,Height_of_Building_inMeters,Year_Built,Lattitude,Longtitude
9023,4349,76,16,1,2,duplex,550000,0,07-11-2016,2.3,3,63,2,1,2,0,54,1975,-37.7955,144.9492
9024,10844,245,14,4,3,townhouse,795000,0,08-07-2017,15.5,54,165,3,2,2,217,,,-37.75458,145.12285
9025,11717,60,2,2,3,other,918000,1,22-07-2017,11.7,2,52,3,2,2,669,166,2000,-37.73936,144.85874
9026,6300,100,4,1,1,duplex,295000,1,19-11-2016,6.5,5,79,1,1,1,0,,,-37.7557,144.9993
9027,5848,93,3,3,2,duplex,610000,1,22-05-2016,6.1,160,76,2,1,1,1211,,1970,-37.8644,144.9741
9028,2672,47,11,2,3,other,930000,0,08-10-2016,6.4,31,42,3,1,3,413,,,-37.7931,144.893
9029,11309,28,9,3,2,duplex,430000,0,15-07-2017,10.1,43,27,2,1,1,2048,68,1960,-37.88642,145.05979
9030,9254,125,9,3,3,other,1256000,1,03-06-2017,10.1,46,27,3,2,2,335,,,-37.90423,145.06168
9031,13329,105,20,2,3,other,832000,1,23-09-2017,6.8,36,83,3,1,1,269,,,-37.85808,144.89268
9032,726,15,9,3,2,duplex,650000,0,10-12-2016,13,19,14,2,1,1,116,92,1960,-37.9245,145.0336
9033,11304,150,4,1,10,other,900000,0,15-07-2017,12.1,43,93,10,3,2,313,,2006,-37.71098,145.05381
9034,5787,93,3,3,3,duplex,610000,1,07-05-2016,6.1,19,76,3,1,2,7170,,,-37.861,144.9915
9035,4096,72,2,2,5,other,1900000,0,15-10-2016,6.9,2,60,5,3,2,646,261,1925,-37.7625,144.9074
9036,2066,35,13,1,3,other,780000,1,18-06-2016,9.2,19,32,3,1,2,677,,,-37.7297,144.9648
9037,6393,101,6,3,3,other,4200000,1,23-04-2016,4.6,129,80,4,4,2,565,331,2005,-37.8448,145.0123
9038,5971,95,18,2,3,other,750000,0,18-03-2017,12.6,80,77,3,1,1,483,,,-37.7866,144.841
9039,1582,25,7,3,3,other,1622000,0,12-11-2016,7.8,41,24,3,1,1,544,160,1930,-37.8436,145.0581
9040,11615,150,15,1,3,other,680000,1,22-07-2017,12.1,12,93,3,1,3,539,,,-37.7015,145.07548
9041,11459,77,4,1,3,other,1307500,1,15-07-2017,5.3,43,64,3,2,0,258,124,1920,-37.76788,144.98621
9042,3074,52,12,3,5,other,2980000,1,19-11-2016,13.7,19,46,5,3,2,694,323,2011,-37.9372,145.0101
9043,9907,52,33,3,3,other,1325000,0,24-06-2017,13.8,22,46,3,1,2,400,,,-37.93434,145.00816
9044,12766,63,20,3,3,other,1975000,0,16-09-2017,7.3,76,54,3,1,2,676,160,1925,-37.79546,145.04533
9045,4052,72,2,2,2,duplex,348000,1,03-12-2016,6.9,2,60,2,1,1,0,63,2007,-37.7677,144.9221
9046,11355,118,13,1,3,other,750000,1,15-07-2017,13.1,81,90,3,1,1,724,,,-37.71097,144.97324
9047,9728,91,16,3,2,duplex,642500,1,17-06-2017,0.7,4,75,2,1,1,8888,77,1994,-37.82481,144.96669
9048,9007,5,5,2,2,duplex,540000,0,03-06-2017,11,19,5,2,1,1,132,,1980,-37.86444,144.82304
9049,6614,108,15,1,4,other,840000,1,16-07-2016,15,12,84,4,2,2,761,,1970,-37.7218,145.108
9050,4931,84,4,1,3,other,910000,1,14-05-2016,8.8,43,70,3,1,1,486,,,-37.7395,144.9966
9051,12327,174,20,1,3,other,700000,0,03-09-2017,16.1,2,99,3,1,2,676,,,-37.71825,145.09488
9052,9053,21,13,1,3,other,1590000,0,03-06-2017,5.2,2,20,3,2,1,322,,,-37.76316,144.97108
9053,2487,42,2,2,3,other,1425000,1,25-02-2017,9.4,28,39,3,2,2,10100,,,-37.7376,144.8954
9054,2705,47,11,2,3,other,860500,1,17-09-2016,6.4,35,42,3,2,2,322,228,1980,-37.7963,144.8862
9055,10531,209,24,2,3,other,645000,1,27-05-2017,18,12,121,3,2,2,684,,,-37.72199,144.74578
9056,8438,98,7,3,4,other,2360000,1,13-05-2017,11.2,9,59,4,2,2,764,265,1930,-37.818,145.0946
9057,6412,102,15,4,4,other,1010000,1,03-12-2016,13.8,27,35,4,3,2,669,163,1960,-37.7419,145.083
9058,8477,102,15,4,4,other,1155000,0,22-04-2017,13.8,45,35,4,2,3,780,217,1950,-37.7308,145.0932
9059,10613,28,9,3,2,duplex,750000,1,08-07-2017,10.1,20,27,2,1,2,0,85,1970,-37.88368,145.0515
9060,11278,12,3,3,2,duplex,585000,0,15-07-2017,6.4,9,11,2,1,1,598,,,-37.87149,144.99746
9061,8673,91,16,3,2,duplex,580000,0,13-05-2017,1.2,135,75,2,1,1,0,70,1994,-37.8248,144.9667
9062,11469,300,32,6,4,other,559000,0,15-07-2017,43.3,43,190,4,2,2,480,,2015,-38.07054,145.42554
9063,5038,85,4,1,3,other,1025000,1,03-12-2016,11.2,19,71,3,2,2,676,272,1950,-37.7262,145.0177
9064,9140,167,27,1,4,other,598000,1,03-06-2017,19.6,18,113,3,2,3,558,,,-37.64262,145.0407
9065,8680,101,6,3,2,duplex,655000,1,08-04-2017,4.6,101,80,2,1,1,1816,105,1960,-37.8389,145.0141
9066,4200,74,5,2,3,other,900000,0,03-12-2016,8.4,47,62,3,2,2,194,176,2010,-37.8395,144.8787
9067,11873,260,18,2,3,other,555000,0,29-07-2017,14,31,51,3,1,3,566,126,1980,-37.74306,144.76679
9068,7832,118,13,1,3,other,698000,1,13-05-2017,12.4,43,90,3,1,1,602,,,-37.6995,144.9669
9069,6332,100,4,1,3,other,1370000,1,27-11-2016,6.5,3,79,3,2,3,417,153,1930,-37.7602,145.0084
9070,5835,93,3,3,2,other,1316000,1,18-03-2017,6.1,44,76,2,1,0,215,,,-37.869,144.9826
9071,1464,23,14,4,4,other,1505000,1,03-12-2016,11.8,3,22,4,3,2,410,,2012,-37.7695,145.082
9072,9482,155,17,3,3,other,1051000,0,17-06-2017,17.9,21,102,3,1,3,590,,,-37.95416,145.06781
9073,8841,178,24,2,5,other,650500,0,01-07-2017,18,81,121,5,2,2,615,213,2007,-37.68455,144.73272
9074,599,14,7,3,4,other,2614000,1,04-03-2017,9.2,45,13,4,2,2,772,150,1955,-37.7959,145.0787
9075,9076,26,7,3,3,other,2050000,0,03-06-2017,8.4,41,25,3,2,3,779,,,-37.83271,145.08414
9076,11380,174,15,1,4,other,800000,1,15-07-2017,16.1,110,99,4,2,2,626,169,1960,-37.70859,145.10464
9077,649,14,7,3,4,other,1720000,0,18-03-2017,9.2,9,13,4,3,2,869,170,1950,-37.8002,145.0999
9078,4759,82,3,3,2,other,1155000,1,18-03-2017,3.8,25,68,2,1,0,112,,,-37.8329,144.9455
9079,9541,45,1,1,2,duplex,620000,0,17-06-2017,3.6,2,31,2,1,2,0,,,-37.79178,144.98239
9080,1637,26,7,3,3,other,1587500,1,03-12-2016,9,9,25,3,1,1,459,130,1920,-37.8265,145.072
9081,7361,133,1,1,2,duplex,546000,1,08-10-2016,2.5,1,72,2,1,1,0,,1980,-37.8282,144.9897
9082,13333,109,20,2,3,other,1455000,1,23-09-2017,6.3,32,85,3,2,2,351,125,1910,-37.81111,144.88759
9083,4743,82,16,3,2,other,1101000,1,10-12-2016,3.8,24,68,2,1,0,152,71,1910,-37.8393,144.9386
9084,3167,54,7,3,1,duplex,400000,0,15-10-2016,4.6,1,47,1,1,1,0,41,1950,-37.8155,145.0161
9085,12991,49,20,1,3,other,570000,1,19-08-2017,11.2,81,44,3,1,1,308,93,1950,-37.69879,144.93354
9086,9757,103,15,1,3,other,835000,1,17-06-2017,14.5,12,81,3,2,1,447,,1997,-37.71627,145.08526
9087,9340,96,18,2,3,other,690500,1,03-06-2017,10.5,31,77,3,1,0,637,,,-37.7756,144.84235
9088,5171,85,4,1,5,other,791000,1,18-06-2016,11.2,43,71,4,3,1,961,,,-37.7024,144.984
9089,8730,14,7,3,5,other,2160000,1,01-07-2017,9.7,41,13,5,1,2,860,,,-37.79888,145.06649
9090,11207,94,2,2,7,other,2000000,0,12-08-2017,8.2,2,39,7,3,4,608,355,1999,-37.73681,144.90587
9091,383,9,7,3,3,other,1655000,1,10-12-2016,11,3,9,3,1,3,780,152,1940,-37.8599,145.0815
9092,4641,81,13,1,2,duplex,488000,1,14-05-2016,9.9,2,67,3,1,2,219,84,2001,-37.7283,144.9331
9093,11307,28,9,3,2,duplex,480000,0,15-07-2017,10.1,247,27,2,1,1,830,,,-37.88414,145.0528
9094,1500,23,14,4,4,other,1140000,1,24-09-2016,11.8,19,22,4,2,3,554,,,-37.7624,145.0961
9095,7806,41,2,2,3,other,1400000,0,13-05-2017,8,16,38,3,1,1,578,,,-37.7526,144.9089
9096,12305,169,20,5,3,other,938000,1,03-09-2017,38,19,115,3,1,1,972,,,-38.13954,145.13086
9097,10154,21,13,1,2,other,860000,0,27-05-2017,5.2,48,20,2,1,1,245,106,1890,-37.77111,144.96427
9098,2414,41,2,2,1,duplex,320500,1,17-09-2016,8,2,38,1,1,1,0,52,1970,-37.7547,144.9107
9099,12462,115,20,1,2,other,800000,0,09-09-2017,1.6,46,88,2,1,,117,,,-37.79294,144.97283
9100,6535,105,5,2,2,duplex,491500,1,24-09-2016,8,22,83,2,1,1,0,61,1970,-37.8563,144.8995
9101,1293,21,13,1,2,other,1094000,1,11-03-2017,5.2,2,20,2,1,2,301,,,-37.7672,144.9496
9102,3544,61,16,1,2,townhouse,770000,1,14-05-2016,4.2,14,41,2,2,1,0,,,-37.7937,144.9169
9103,8155,75,2,2,3,townhouse,800000,0,29-04-2017,11.2,12,2,3,2,2,202,151,2015,-37.7418,144.8833
9104,12867,217,20,4,4,other,1440000,1,16-09-2017,14.7,43,146,4,3,6,717,247,1985,-37.87831,145.24575
9105,13201,55,20,4,3,other,915000,1,23-09-2017,8.8,19,48,3,2,2,604,,,-37.73098,145.06043
9106,3255,55,15,4,8,other,770000,0,19-11-2016,10.5,27,48,8,4,4,638,115,1960,-37.7426,145.048
9107,10814,204,27,1,3,other,690000,1,08-07-2017,20.5,18,139,3,2,2,545,196,2005,-37.64426,145.1
9108,11406,60,2,2,3,other,840000,0,15-07-2017,11.7,160,52,3,1,2,575,138,1970,-37.74316,144.87894
9109,4279,74,5,2,3,other,1040000,1,27-11-2016,8.4,19,62,3,1,2,595,,,-37.8394,144.8669
9110,5237,85,4,1,3,other,832000,1,27-11-2016,11.2,2,71,3,1,2,496,,,-37.7263,145.0003
9111,2281,40,3,3,2,duplex,660000,0,08-10-2016,7.7,25,37,2,2,1,317,,,-37.8815,144.9903
9112,2277,40,3,3,3,other,1050000,0,07-11-2016,7.7,25,37,3,1,0,257,138,1920,-37.881,144.9841
9113,271,7,6,3,2,duplex,520000,1,27-06-2016,6.3,19,7,1,1,1,0,76,1970,-37.8618,145.0183
9114,813,16,9,3,5,other,950000,0,07-05-2016,13.9,46,15,5,2,4,618,146,1950,-37.9209,145.0757
9115,10629,287,19,1,4,other,515000,1,08-07-2017,17.4,12,173,4,1,0,616,,,-37.65879,144.9296
9116,2772,48,7,3,4,other,1550000,1,08-10-2016,9.2,9,43,3,2,2,662,,,-37.8588,145.0832
9117,3242,55,15,4,2,other,700000,0,10-12-2016,10.5,19,48,3,2,1,608,,,-37.7376,145.0488
9118,734,15,9,3,4,other,1860000,0,12-11-2016,13,28,14,4,2,3,855,197,1930,-37.9163,145.0324
9119,5635,90,6,3,3,other,2870000,1,12-11-2016,3.3,9,74,3,2,2,350,,1880,-37.8451,145.0019
9120,3428,59,18,2,3,other,461000,1,19-11-2016,15,10,51,3,1,0,534,,,-37.7294,144.8216
9121,11949,34,13,1,2,other,650000,0,29-07-2017,6.7,3,32,2,1,1,149,,1970,-37.74945,144.96737
9122,12278,37,20,4,4,other,1375000,1,03-09-2017,12.4,12,34,4,2,3,652,218,1970,-37.78145,145.13598
9123,8249,83,6,3,2,duplex,630000,1,20-05-2017,4.5,19,69,2,1,1,0,59,1970,-37.8538,145.0088
9124,11046,49,13,1,2,other,1220000,1,12-08-2017,11.2,52,44,2,1,2,829,,,-37.71259,144.91219
9125,8768,154,24,2,3,other,545000,0,01-07-2017,14.8,195,100,3,2,2,301,,,-37.74397,144.73472
9126,10973,156,19,1,4,other,565000,1,12-08-2017,20.6,43,103,4,2,2,482,207,2012,-37.57416,144.91269
9127,12651,16,20,3,3,other,1070000,0,16-09-2017,13.8,3,15,3,1,3,585,105,1960,-37.92041,145.07901
9128,12209,107,6,3,2,duplex,560000,0,29-07-2017,4.6,19,69,2,1,1,0,61.6,2012,-37.85581,144.99025
9129,3003,51,13,1,4,other,815000,1,25-02-2017,12.1,12,44,4,2,2,672,,1950,-37.7083,144.9495
9130,1266,21,13,1,4,townhouse,860000,0,07-05-2016,5.2,2,20,4,2,1,95,97,,-37.7772,144.9653
9131,9787,14,7,3,2,other,1500000,0,24-06-2017,9.7,45,13,2,1,1,943,,,-37.79219,145.10214
9132,5515,88,11,2,4,other,970000,0,23-04-2016,6.6,33,42,2,2,1,149,127,1920,-37.8047,144.8948
9133,12510,48,20,3,2,townhouse,965000,1,09-09-2017,7.3,19,43,2,2,1,704,,,-37.85698,145.04686
9134,1934,34,13,1,3,other,947000,1,07-11-2016,7.8,10,32,3,1,1,372,125,1920,-37.735,144.9581
9135,4357,76,16,1,3,other,1325000,1,10-12-2016,2.3,2,63,3,2,1,97,139,2011,-37.8014,144.949
9136,2264,40,3,3,1,duplex,300000,1,03-12-2016,7.7,19,37,1,1,0,0,33,1930,-37.8749,144.9842
9137,5477,87,15,4,3,other,852000,1,28-08-2016,11.4,2,35,3,1,1,776,,1946,-37.7393,145.0685
9138,10435,76,16,1,2,other,1126000,0,27-05-2017,1.8,2,63,2,1,0,114,65,1910,-37.80248,144.94846
9139,10864,218,31,2,3,other,484000,1,08-07-2017,14.7,19,133,3,1,0,531,100,1960,-37.88996,144.65526
9140,11422,68,11,2,2,duplex,440000,0,15-07-2017,4.3,46,8,2,1,2,0,93,2003,-37.77117,144.88041
9141,4536,78,13,1,2,duplex,470000,0,22-05-2016,11.5,12,44,2,1,1,138,76,2009,-37.7209,144.9179
9142,6200,99,14,4,3,duplex,641000,1,04-06-2016,13.8,3,78,3,1,2,349,,,-37.7694,145.1082
9143,4715,82,3,3,3,other,1470000,1,04-06-2016,3.8,9,68,3,1,0,153,109,1880,-37.8382,144.9469
9144,1288,21,13,1,3,other,810000,0,11-02-2017,5.2,14,20,3,2,3,177,,,-37.7609,144.9677
9145,13423,168,20,4,4,other,1078000,0,26-08-2017,15.4,21,114,4,1,1,611,119,1960,-37.83945,145.16684
9146,8349,88,11,2,3,other,950000,1,13-05-2017,6.6,32,42,3,1,0,220,,1920,-37.8077,144.8883
9147,9785,12,3,3,3,other,1475000,1,24-06-2017,6.4,44,11,3,2,1,147,,,-37.86997,144.9908
9148,1075,19,12,3,2,other,502000,1,08-10-2016,11.2,42,18,2,2,0,116,,,-37.9252,145.0004
9149,742,15,9,3,3,other,1100000,1,15-10-2016,13,19,14,3,1,2,382,,,-37.9187,145.0461
9150,12709,230,20,5,3,other,531000,0,16-09-2017,28.8,218,155,3,1,5,586,,,-37.99161,145.23278
9151,10659,167,27,1,3,other,490000,0,08-07-2017,19.6,236,113,3,1,1,597,,,-37.64166,145.02885
9152,6714,109,11,2,3,other,966000,1,27-11-2016,7,177,85,3,2,2,456,,1970,-37.823,144.8768
9153,5261,86,1,1,2,duplex,582000,1,03-09-2016,2.6,1,72,2,1,1,0,75,2001,-37.824,144.9918
9154,3568,61,16,1,2,other,960000,1,26-07-2016,4.2,10,41,2,1,0,179,,1900,-37.7963,144.9327
9155,6670,109,11,2,3,other,1217500,0,15-10-2016,7,4,85,3,3,1,217,,2016,-37.8188,144.8884
9156,6989,119,7,3,3,townhouse,1790000,1,17-09-2016,7.5,3,91,3,2,2,0,,,-37.8356,145.0519
9157,8365,90,6,3,1,duplex,537000,1,06-05-2017,3.3,19,74,1,1,1,0,,2000,-37.8361,144.9966
9158,2419,41,2,2,3,other,1695000,1,18-03-2017,8,2,38,3,1,3,855,,,-37.7432,144.8947
9159,10120,14,7,3,4,other,2050000,1,27-05-2017,9.7,3,13,4,3,2,526,,2006,-37.80365,145.09048
9160,3235,55,15,4,4,other,758500,1,10-09-2016,10.5,19,48,2,2,3,510,,,-37.7427,145.0547
9161,11938,227,17,5,3,other,625000,0,29-07-2017,31.2,21,153,3,2,1,379,170,1950,-38.07912,145.12965
9162,7689,26,7,3,5,other,3115000,0,08-04-2017,9,45,25,5,3,0,715,,1920,-37.8192,145.067
9163,2382,41,2,2,4,other,1275000,1,12-11-2016,8,10,38,4,2,2,503,160,2008,-37.7513,144.8925
9164,211,6,5,2,3,other,590000,1,23-04-2016,11.1,32,6,3,1,2,561,,,-37.8444,144.8491
9165,4724,82,3,3,2,duplex,1100000,0,07-05-2016,3.8,24,68,2,2,1,0,110,2006,-37.8392,144.9257
9166,13572,103,20,1,2,other,650000,0,26-08-2017,14.5,132,81,2,1,1,210,79,2006,-37.70657,145.07878
9167,2394,41,2,2,3,townhouse,720000,1,15-10-2016,8,51,38,3,1,2,190,142,1999,-37.7418,144.8918
9168,4979,84,4,1,2,other,771000,1,22-05-2016,8.8,19,70,2,1,1,484,,,-37.7427,145.0176
9169,7925,52,12,3,3,other,1620000,1,13-05-2017,13.7,21,46,3,2,2,699,,,-37.9453,145.0176
9170,11088,62,7,3,5,other,2660000,1,12-08-2017,5.4,9,53,5,2,2,696,,,-37.80347,145.0489
9171,3113,54,7,3,4,other,1650000,0,03-09-2016,4.6,3,47,4,2,2,317,210,2005,-37.8344,145.0422
9172,6329,100,4,1,1,duplex,330000,0,27-06-2016,6.5,12,79,1,1,1,0,40,1970,-37.7544,145.0092
9173,2766,48,7,3,3,other,1750000,1,07-05-2016,9.2,3,43,3,2,2,652,,,-37.8556,145.068
9174,906,16,9,3,4,other,1115000,0,19-11-2016,13.9,21,15,4,2,2,575,160,1960,-37.9274,145.0654
9175,9606,61,16,1,1,duplex,370000,0,17-06-2017,3.4,14,41,1,1,1,0,,2011,-37.79122,144.93175
9176,10767,192,8,4,3,other,850000,0,08-07-2017,14.2,3,131,3,1,2,288,,,-37.88598,145.1229
9177,12034,120,15,4,3,townhouse,835000,0,29-07-2017,8.9,19,35,3,2,2,161,135,2010,-37.74897,145.07024
9178,12946,156,20,1,3,other,485000,1,19-08-2017,20.6,43,103,3,2,1,321,150,2013,-37.56937,144.90524
9179,12803,75,20,2,3,other,1186000,1,16-09-2017,10.4,2,2,3,1,4,654,112,1955,-37.73554,144.88517
9180,646,14,7,3,4,other,1620000,1,16-07-2016,9.2,3,13,4,2,1,654,,1960,-37.7885,145.0854
9181,12448,223,20,3,4,other,2000000,1,09-09-2017,17.3,25,96,4,2,4,823,,,-37.9757,145.02535
9182,12321,49,20,1,3,other,815000,1,03-09-2017,11.2,52,44,3,1,1,697,,,-37.70239,144.91289
9183,11416,65,11,2,2,other,1170000,1,15-07-2017,6.4,1,56,2,1,2,686,,,-37.78493,144.87968
9184,913,16,9,3,3,other,700000,1,22-05-2016,13.9,20,15,0,0,0,456,,,-37.9314,145.0808
9185,13202,177,20,3,4,other,1911000,1,23-09-2017,16,21,120,4,3,2,616,302,2005,-37.94964,145.02753
9186,6562,106,5,2,3,other,1225000,0,27-11-2016,8.9,47,83,3,1,1,311,126,1920,-37.8546,144.8762
9187,8803,41,2,2,1,duplex,291000,1,01-07-2017,7.5,2,38,1,1,1,0,47,1970,-37.75121,144.91326
9188,193,6,5,2,3,other,720000,0,06-08-2016,11.1,4,6,3,2,1,0,130,2012,-37.8379,144.8583
9189,792,16,9,3,5,other,1275000,0,03-12-2016,13.9,21,15,5,2,2,683,190,1960,-37.9333,145.0602
9190,10178,24,10,3,2,townhouse,700000,1,27-05-2017,10.4,41,23,2,1,1,148,,,-37.84743,145.09657
9191,8839,56,15,4,3,other,710000,1,01-07-2017,8.8,135,48,3,1,1,577,,,-37.74307,145.0399
9192,11006,167,27,1,4,other,550000,0,12-08-2017,19.6,12,113,4,2,2,400,,2011,-37.62114,144.99715
9193,8237,82,3,3,2,duplex,2250000,1,29-04-2017,3.8,4,68,2,2,2,0,,,-37.8444,144.9421
9194,12401,206,20,2,3,other,645000,1,03-09-2017,14,31,51,3,1,0,539,138,1960,-37.74845,144.8144
9195,9159,47,11,2,3,duplex,605000,1,03-06-2017,5.1,14,42,3,1,2,4096,,,-37.8021,144.9075
9196,3906,68,11,2,3,other,975000,0,03-12-2016,8.7,35,8,3,1,2,597,154,1970,-37.763,144.8877
9197,8279,84,4,1,3,other,1010000,1,22-04-2017,8.8,2,70,3,1,2,486,,,-37.7341,145.0096
9198,1744,28,9,3,2,other,817500,1,16-04-2016,11.4,3,27,2,1,1,211,102,2002,-37.8856,145.0599
9199,2203,38,15,4,2,other,2850000,1,18-03-2017,10.3,27,35,2,1,1,1777,,,-37.7676,145.0597
9200,4586,80,16,1,2,other,1851000,1,22-08-2016,2.6,9,66,2,1,1,172,,1900,-37.7948,144.9571
9201,7938,54,7,3,2,duplex,635000,1,08-04-2017,4.6,3,47,2,1,1,2679,78,1960,-37.8261,145.0269
9202,2527,44,1,1,2,other,1460000,0,12-11-2016,1.6,2,40,2,1,0,0,105,1890,-37.8006,144.9814
9203,2358,41,2,2,3,other,1365000,1,07-05-2016,8,2,38,3,1,1,754,,,-37.7528,144.8967
9204,9865,164,14,4,3,other,902000,1,24-06-2017,16.1,196,110,3,1,2,649,,,-37.80274,145.17952
9205,7903,49,13,1,3,other,822000,1,13-05-2017,13,12,44,3,1,2,738,107.4,1960,-37.6972,144.941
9206,11143,77,4,1,3,other,1225000,1,12-08-2017,5.3,46,64,3,1,2,260,,,-37.77985,144.99528
9207,11083,122,19,1,3,other,550000,0,12-08-2017,14,132,92,3,1,2,704,94,1950,-37.6845,144.90761
9208,10396,238,24,7,3,other,410000,1,27-05-2017,31.7,201,126,3,2,2,740,119,1985,-37.68052,144.55106
9209,1552,24,10,3,3,other,1000000,0,28-05-2016,11.7,41,23,3,1,1,589,,,-37.855,145.118
9210,5324,86,1,1,2,other,1035000,1,13-08-2016,2.6,3,72,2,1,0,108,,1900,-37.8251,144.9959
9211,1505,23,14,4,3,other,1063000,1,28-05-2016,11.8,3,22,3,1,2,602,,,-37.7712,145.097
9212,10673,171,28,5,3,other,810000,1,08-07-2017,38,237,115,3,1,2,835,118,1960,-38.15983,145.11351
9213,6955,119,7,3,2,other,3350000,1,04-03-2017,7.5,19,91,2,1,2,826,,,-37.8404,145.0516
9214,9890,48,7,3,3,townhouse,1610000,1,24-06-2017,7.3,45,43,3,2,2,364,20,,-37.84897,145.06804
9215,10208,35,13,1,3,other,865000,1,27-05-2017,6.7,43,32,3,2,2,677,110,1960,-37.72361,144.9837
9216,1998,34,13,1,3,other,967000,1,25-02-2017,7.8,2,32,3,1,1,169,,,-37.7494,144.9681
9217,1584,25,7,3,2,duplex,435000,0,12-11-2016,7.8,5,24,2,1,1,896,77,1960,-37.8479,145.0958
9218,10214,156,19,1,6,other,506000,1,27-05-2017,20.6,47,103,6,2,2,655,202,1997,-37.59052,144.93066
9219,11884,13,7,3,4,townhouse,1450000,0,29-07-2017,7.9,41,12,4,3,2,232,,,-37.80345,145.07969
9220,8660,79,17,5,3,other,770000,1,08-04-2017,14.7,69,65,3,1,1,590,132,1960,-37.918,145.085
9221,985,17,10,4,3,other,1400000,1,15-10-2016,13.1,19,16,3,2,1,643,159,1940,-37.8285,145.1272
9222,12200,218,31,2,3,other,597000,1,29-07-2017,14.7,43,133,3,1,1,672,,,-37.89402,144.66276
9223,12770,184,20,1,3,other,596000,1,16-09-2017,16.3,56,124,3,1,2,570,,,-37.66422,144.99893
9224,13246,74,20,2,2,other,1130000,1,23-09-2017,6.2,36,62,2,1,2,343,98,1980,-37.84332,144.87718
9225,13232,189,20,4,4,other,890000,1,23-09-2017,17.2,21,128,4,2,2,481,166,1965,-37.80961,145.1847
9226,4362,76,16,1,2,other,990000,1,15-10-2016,2.3,2,63,2,2,1,584,120,2008,-37.8016,144.9508
9227,12028,51,13,1,3,other,860000,1,29-07-2017,11.2,52,44,3,2,2,591,,,-37.71177,144.94781
9228,12244,149,20,1,3,other,673000,1,03-09-2017,14,52,92,3,1,1,659,,,-37.69404,144.91764
9229,12830,86,20,1,2,other,1200000,1,16-09-2017,2.4,1,72,2,1,,135,86,1890,-37.82132,145.00973
9230,5092,85,4,1,2,other,836000,1,10-12-2016,11.2,29,71,2,1,3,821,,,-37.7093,145.0006
9231,5532,89,3,3,3,other,2633000,1,04-03-2017,2.1,9,73,3,1,0,276,119,1900,-37.838,144.9489
9232,1016,18,11,2,4,other,645000,0,07-11-2016,10.8,1,17,4,2,1,283,154,1990,-37.7908,144.8485
9233,1698,27,1,1,2,duplex,570000,1,27-06-2016,3.2,19,26,2,1,1,0,76,1975,-37.7902,144.97
9234,9258,75,2,2,4,other,1337000,1,03-06-2017,10.4,12,2,4,2,2,650,254,1955,-37.74103,144.88496
9235,4904,84,4,1,3,other,700000,1,08-10-2016,8.8,19,70,3,1,2,562,,,-37.7339,145.0247
9236,4988,84,4,1,3,other,1040000,0,24-09-2016,8.8,3,70,3,2,1,313,,,-37.7531,145.01
9237,6788,112,13,1,2,other,1024000,1,17-09-2016,4.5,2,86,2,1,1,148,,,-37.7721,144.9724
9238,12569,74,20,2,4,other,1567000,1,09-09-2017,6.2,31,62,4,2,2,409,181,1910,-37.84445,144.87966
9239,1535,24,10,3,3,other,570000,1,17-09-2016,11.7,43,23,3,1,1,384,112,1950,-37.8542,145.1138
9240,7725,31,9,3,2,duplex,630000,1,20-05-2017,9.3,1,28,2,1,1,0,71,2003,-37.8937,145.0137
9241,135,4,1,1,2,townhouse,650000,0,24-09-2016,6.4,26,4,0,1,0,0,,,-37.7848,145.025
9242,3620,62,7,3,2,duplex,478000,1,14-05-2016,5.6,45,53,1,1,1,0,51,1970,-37.7997,145.0304
9243,5413,86,1,1,3,townhouse,1012000,1,27-06-2016,2.6,3,72,3,2,1,80,,,-37.8155,145.0061
9244,4918,84,4,1,2,other,799900,0,10-12-2016,8.8,29,70,2,1,2,460,,,-37.7397,145.0209
9245,8143,74,5,2,2,other,1070000,1,29-04-2017,8.4,33,62,2,1,3,480,,,-37.8431,144.8919
9246,9614,255,28,6,2,duplex,400000,0,17-06-2017,41,221,169,2,1,1,196,,2012,-38.16439,145.1978
9247,5649,90,6,3,2,duplex,613000,1,15-10-2016,3.3,7,74,2,1,1,0,,1970,-37.845,145.0012
9248,11830,210,18,2,4,other,688000,1,22-07-2017,15.5,68,122,4,2,1,645,,,-37.70841,144.79699
9249,108,3,3,3,4,other,4735000,1,25-02-2017,3.3,9,3,4,2,1,330,207,1910,-37.8477,144.9558
9250,10871,107,6,3,1,duplex,410000,1,08-07-2017,4.6,21,69,1,1,1,0,51,1960,-37.85687,144.99748
9251,7797,37,14,4,4,other,1955000,1,29-04-2017,13.9,3,34,4,2,2,1033,,,-37.7929,145.1184
9252,576,13,7,3,3,other,2950000,1,28-05-2016,9.7,3,12,4,2,2,650,,,-37.8167,145.0797
9253,715,15,9,3,2,other,855000,1,07-11-2016,13,21,14,2,1,1,298,,,-37.9247,145.0287
9254,9769,3,3,3,2,duplex,685000,0,24-06-2017,3,4,3,2,1,0,324,58,1930,-37.84469,144.95578
9255,13562,100,20,1,3,other,1450000,1,26-08-2017,7,46,79,3,1,1,312,,,-37.7587,144.99966
9256,10592,19,12,3,3,duplex,1180000,0,08-07-2017,10.5,21,18,3,2,2,0,,2011,-37.90542,144.99817
